STRING	STRING
Config_stageData_15_256106	圣安德烈斯之战Ⅱ
Config_stageData_25_256106	
Config_stageData_1_256107	蒙皮立号
Config_stageData_15_256107	蒙皮立号
Config_stageData_25_256107	
Config_stageData_1_256108	卡贝萨斯港之战Ⅰ
Config_stageData_15_256108	卡贝萨斯港之战Ⅰ
Config_stageData_25_256108	
Config_stageData_1_256109	卡贝萨斯港之战Ⅱ
Config_stageData_15_256109	卡贝萨斯港之战Ⅱ
Config_stageData_25_256109	
Config_stageData_1_256110	丹佛号
Config_stageData_15_256110	丹佛号
Config_stageData_25_256110	
Config_stageData_1_256111	拉塞瓦之战Ⅰ
Config_stageData_15_256111	拉塞瓦之战Ⅰ
Config_stageData_25_256111	
Config_stageData_1_256112	拉塞瓦之战Ⅱ
Config_stageData_15_256112	拉塞瓦之战Ⅱ
Config_stageData_25_256112	
Config_stageData_1_256113	旗舰：衣阿华号
Config_stageData_15_256113	旗舰：衣阿华号
Config_stageData_25_256113	|司令官，前方发现敌方旗舰，这种舰型前所未见，是新舰型！|这应该就是美国人的新型战列舰衣阿华了，情报显示为了通过巴拿马运河这种战列舰的长宽比过大，适航性能因此有所下降。利用恶劣的海况进行机动作战，抢占有利阵位
Config_stageData_1_256201	金塔纳罗奥之战Ⅰ
Config_stageData_15_256201	金塔纳罗奥之战Ⅰ
Config_stageData_25_256201	
Config_stageData_1_256202	金塔纳罗奥之战Ⅱ
Config_stageData_15_256202	金塔纳罗奥之战Ⅱ
Config_stageData_25_256202	
Config_stageData_1_256203	金塔纳罗奥之战Ⅲ
Config_stageData_15_256203	金塔纳罗奥之战Ⅲ
Config_stageData_25_256203	
Config_stageData_1_256204	爱迪斯多号
Config_stageData_15_256204	爱迪斯多号
Config_stageData_25_256204	
Config_stageData_1_256205	蒙特哥贝之战Ⅰ
Config_stageData_15_256205	蒙特哥贝之战Ⅰ
Config_stageData_25_256205	
Config_stageData_1_256206	蒙特哥贝之战Ⅱ
Config_stageData_15_256206	蒙特哥贝之战Ⅱ
Config_stageData_25_256206	
Config_stageData_1_256207	牙买加号
Config_stageData_15_256207	牙买加号
Config_stageData_25_256207	
Config_stageData_1_256208	金斯敦之战Ⅰ
Config_stageData_15_256208	金斯敦之战Ⅰ
Config_stageData_25_256208	
Config_stageData_1_256209	金斯敦之战Ⅱ
Config_stageData_15_256209	金斯敦之战Ⅱ
Config_stageData_25_256209	
Config_stageData_1_256210	日落号
Config_stageData_15_256210	日落号
Config_stageData_25_256210	
Config_stageData_1_256211	太子港之战Ⅰ
Config_stageData_15_256211	太子港之战Ⅰ
Config_stageData_25_256211	
Config_stageData_1_256212	太子港之战Ⅱ
Config_stageData_15_256212	太子港之战Ⅱ
Config_stageData_25_256212	
Config_stageData_1_256213	旗舰：拳师号
Config_stageData_15_256213	旗舰：拳师号
Config_stageData_25_256213	|司令官，附近发现敌方大型航母踪迹，请下达作战指令。|情报显示附近的大型航母应为埃塞克斯级的“拳师号”，这种船已经是我们的老对手了。全军出击！将敌方援军彻底歼灭！
Config_stageData_1_256301	关塔那摩之战Ⅰ
Config_stageData_15_256301	关塔那摩之战Ⅰ
Config_stageData_25_256301	
Config_stageData_1_256302	关塔那摩之战Ⅱ
Config_stageData_15_256302	关塔那摩之战Ⅱ
Config_stageData_25_256302	
Config_stageData_1_256303	关塔那摩之战Ⅲ
Config_stageData_15_256303	关塔那摩之战Ⅲ
Config_stageData_25_256303	
Config_stageData_1_256304	普洛威顿斯号
Config_stageData_15_256304	普洛威顿斯号
Config_stageData_25_256304	
Config_stageData_1_256305	曼萨尼约之战Ⅰ
Config_stageData_15_256305	曼萨尼约之战Ⅰ
Config_stageData_25_256305	
Config_stageData_1_256306	曼萨尼约之战Ⅱ
Config_stageData_15_256306	曼萨尼约之战Ⅱ
Config_stageData_25_256306	
Config_stageData_1_256307	阿特兰大号
Config_stageData_15_256307	阿特兰大号
Config_stageData_25_256307	
Config_stageData_1_256308	特立尼达之战Ⅰ
Config_stageData_15_256308	特立尼达之战Ⅰ
Config_stageData_25_256308	
Config_stageData_1_256309	特立尼达之战Ⅱ
Config_stageData_15_256309	特立尼达之战Ⅱ
Config_stageData_25_256309	
Config_stageData_1_256310	塔拉哈西号
Config_stageData_15_256310	塔拉哈西号
Config_stageData_25_256310	
Config_stageData_1_256311	哈瓦那之战Ⅰ
Config_stageData_15_256311	哈瓦那之战Ⅰ
Config_stageData_25_256311	
Config_stageData_1_256312	哈瓦那之战Ⅱ
Config_stageData_15_256312	哈瓦那之战Ⅱ
Config_stageData_25_256312	
Config_stageData_1_256313	旗舰：密苏里号
Config_stageData_15_256313	旗舰：密苏里号
Config_stageData_25_256313	|司令官，敌方旗舰“密苏里号”及其附属舰队正向我方袭来，请下达作战指令！|全军出击！此战过后，我们将彻底掌控古巴这个美国的后花园！
Config_stageData_1_256401	加拉加斯之战Ⅰ
Config_stageData_15_256401	加拉加斯之战Ⅰ
Config_stageData_25_256401	
Config_stageData_1_256402	加拉加斯之战Ⅱ
Config_stageData_15_256402	加拉加斯之战Ⅱ
Config_stageData_25_256402	
Config_stageData_1_256403	加拉加斯之战Ⅲ
Config_stageData_15_256403	加拉加斯之战Ⅲ
Config_stageData_25_256403	
Config_stageData_1_256404	圣安德鲁号
Config_stageData_15_256404	圣安德鲁号
Config_stageData_25_256404	
Config_stageData_1_256405	格林纳达之战Ⅰ
Config_stageData_15_256405	格林纳达之战Ⅰ
Config_stageData_25_256405	
Config_stageData_1_256406	格林纳达之战Ⅱ
Config_stageData_15_256406	格林纳达之战Ⅱ
Config_stageData_25_256406	
Config_stageData_1_256407	圣约瑟夫号
Config_stageData_15_256407	圣约瑟夫号
Config_stageData_25_256407	
Config_stageData_1_256408	圣胡安之战Ⅰ
Config_stageData_15_256408	圣胡安之战Ⅰ
Config_stageData_25_256408	
Config_stageData_1_256409	圣胡安之战Ⅱ
Config_stageData_15_256409	圣胡安之战Ⅱ
Config_stageData_25_256409	
Config_stageData_1_256410	圣赛门号
Config_stageData_15_256410	圣赛门号
Config_stageData_25_256410	
Config_stageData_1_256411	圣地亚哥之战Ⅰ
Config_stageData_15_256411	圣地亚哥之战Ⅰ
Config_stageData_25_256411	
Config_stageData_1_256412	圣地亚哥之战Ⅱ
Config_stageData_15_256412	圣地亚哥之战Ⅱ
Config_stageData_25_256412	
Config_stageData_1_256413	旗舰：无畏号
Config_stageData_15_256413	旗舰：无畏号
Config_stageData_25_256413	|司令官，侦察机在前方海域发现了敌方旗舰无畏号，请下达作战指令！|全军出击！夺取东加勒比海，这样整个加勒比海就是我们的了！巴拿马运河的安全也可以得到充分保障。
Config_stageData_1_266501	迈阿密之战Ⅰ
Config_stageData_15_266501	迈阿密之战Ⅰ
Config_stageData_25_266501	
Config_stageData_1_266502	迈阿密之战Ⅱ
Config_stageData_15_266502	迈阿密之战Ⅱ
Config_stageData_25_266502	
Config_stageData_1_266503	迈阿密之战Ⅲ
Config_stageData_15_266503	迈阿密之战Ⅲ
Config_stageData_25_266503	
Config_stageData_1_266504	凤凰城号
Config_stageData_15_266504	凤凰城号
Config_stageData_25_266504	
Config_stageData_1_266505	墨尔本之战Ⅰ
Config_stageData_15_266505	墨尔本之战Ⅰ
Config_stageData_25_266505	
Config_stageData_1_266506	墨尔本之战Ⅱ
Config_stageData_15_266506	墨尔本之战Ⅱ
Config_stageData_25_266506	
Config_stageData_1_266507	圣地亚哥号
Config_stageData_15_266507	圣地亚哥号
Config_stageData_25_266507	
Config_stageData_1_266508	奥兰多之战Ⅰ
Config_stageData_15_266508	奥兰多之战Ⅰ
Config_stageData_25_266508	
Config_stageData_1_266509	奥兰多之战Ⅱ
Config_stageData_15_266509	奥兰多之战Ⅱ
Config_stageData_25_266509	
Config_stageData_1_266510	亚特兰大号
Config_stageData_15_266510	亚特兰大号
Config_stageData_25_266510	
Config_stageData_1_266511	杰克逊维尔之战Ⅰ
Config_stageData_15_266511	杰克逊维尔之战Ⅰ
Config_stageData_25_266511	
Config_stageData_1_266512	杰克逊维尔之战Ⅱ
Config_stageData_15_266512	杰克逊维尔之战Ⅱ
Config_stageData_25_266512	
Config_stageData_1_266513	旗舰：华盛顿号
Config_stageData_15_266513	旗舰：华盛顿号
Config_stageData_25_266513	|司令官，情报显示敌方旗舰为科罗拉多级华盛顿号战列舰，属科罗拉多级最后一艘，请做好战斗准备！|传闻这艘舰不是因“华盛顿海军条约”的规定停止建造了吗？看来他们还是隐藏了实力。不得大意，全军出击！
Config_stageData_1_266601	坎伯兰之战Ⅰ
Config_stageData_15_266601	坎伯兰之战Ⅰ
Config_stageData_25_266601	
Config_stageData_1_266602	坎伯兰之战Ⅱ
Config_stageData_15_266602	坎伯兰之战Ⅱ
Config_stageData_25_266602	
Config_stageData_1_266603	坎伯兰之战Ⅲ
Config_stageData_15_266603	坎伯兰之战Ⅲ
Config_stageData_25_266603	
Config_stageData_1_266604	萨沃岛号
Config_stageData_15_266604	萨沃岛号
Config_stageData_25_266604	
Config_stageData_1_266605	杰基尔之战Ⅰ
Config_stageData_15_266605	杰基尔之战Ⅰ
Config_stageData_25_266605	
Config_stageData_1_266606	杰基尔之战Ⅱ
Config_stageData_15_266606	杰基尔之战Ⅱ
Config_stageData_25_266606	
Config_stageData_1_266607	霍兰迪亚号
Config_stageData_15_266607	霍兰迪亚号
Config_stageData_25_266607	
Config_stageData_1_266608	奥赛博之战Ⅰ
Config_stageData_15_266608	奥赛博之战Ⅰ
Config_stageData_25_266608	
Config_stageData_1_266609	奥赛博之战Ⅱ
Config_stageData_15_266609	奥赛博之战Ⅱ
Config_stageData_25_266609	
Config_stageData_1_266610	马坦尼考号
Config_stageData_15_266610	马坦尼考号
Config_stageData_25_266610	
Config_stageData_1_266611	泰碧岛之战Ⅰ
Config_stageData_15_266611	泰碧岛之战Ⅰ
Config_stageData_25_266611	
Config_stageData_1_266612	泰碧岛之战Ⅱ
Config_stageData_15_266612	泰碧岛之战Ⅱ
Config_stageData_25_266612	
Config_stageData_1_266613	旗舰：香格里拉号
Config_stageData_15_266613	旗舰：香格里拉号
Config_stageData_25_266613	|司令官，附近海域发现敌方大型航母的踪迹，情报部门判断是敌方旗舰埃塞克斯级香格里拉号。请您做好战斗准备。|果然埃塞克斯级航空母舰充分反映了美国巨大的工业潜力。造船厂采用流水线作业，只用了14-16个月便建成服役，没关系，让我们准备好进行一场歼灭战吧！
Config_stageData_1_266701	锡达岛之战Ⅰ
Config_stageData_15_266701	锡达岛之战Ⅰ
Config_stageData_25_266701	
Config_stageData_1_266702	锡达岛之战Ⅱ
Config_stageData_15_266702	锡达岛之战Ⅱ
Config_stageData_25_266702	
Config_stageData_1_266703	锡达岛之战Ⅲ
Config_stageData_15_266703	锡达岛之战Ⅲ
Config_stageData_25_266703	
Config_stageData_1_266704	文森斯号
Config_stageData_15_266704	文森斯号
Config_stageData_25_266704	
Config_stageData_1_266705	哈特勒特之战Ⅰ
Config_stageData_15_266705	哈特勒特之战Ⅰ
Config_stageData_25_266705	
Config_stageData_1_266706	哈特勒特之战Ⅱ
Config_stageData_15_266706	哈特勒特之战Ⅱ
Config_stageData_25_266706	
Config_stageData_1_266707	针鱼号
Config_stageData_15_266707	针鱼号
Config_stageData_25_266707	
Config_stageData_1_266708	巴克斯顿之战Ⅰ
Config_stageData_15_266708	巴克斯顿之战Ⅰ
Config_stageData_25_266708	
Config_stageData_1_266709	巴克斯顿之战Ⅱ
Config_stageData_15_266709	巴克斯顿之战Ⅱ
Config_stageData_25_266709	
Config_stageData_1_266710	枪鱼号
Config_stageData_15_266710	枪鱼号
Config_stageData_25_266710	
Config_stageData_1_266711	埃文之战Ⅰ
Config_stageData_15_266711	埃文之战Ⅰ
Config_stageData_25_266711	
Config_stageData_1_266712	埃文之战Ⅱ
Config_stageData_15_266712	埃文之战Ⅱ
Config_stageData_25_266712	
Config_stageData_1_266713	旗舰：奥里斯坎尼号
Config_stageData_15_266713	旗舰：奥里斯坎尼号
Config_stageData_25_266713	|司令官，前方发现敌方大型航母汉考克号，请做好防空准备并下达作战指令。|全军出击！歼灭美军最后一艘埃塞克斯级航空母舰，此战一举消灭敌人的航母编队！
Config_stageData_1_266801	开普梅之战Ⅰ
Config_stageData_15_266801	开普梅之战Ⅰ
Config_stageData_25_266801	
Config_stageData_1_266802	开普梅之战Ⅱ
Config_stageData_15_266802	开普梅之战Ⅱ
Config_stageData_25_266802	
Config_stageData_1_266803	开普梅之战Ⅲ
Config_stageData_15_266803	开普梅之战Ⅲ
Config_stageData_25_266803	
Config_stageData_1_266804	凤凰城号
Config_stageData_15_266804	凤凰城号
Config_stageData_25_266804	
Config_stageData_1_266805	大西洋城之战Ⅰ
Config_stageData_15_266805	大西洋城之战Ⅰ
Config_stageData_25_266805	
Config_stageData_1_266806	大西洋城之战Ⅱ
Config_stageData_15_266806	大西洋城之战Ⅱ
Config_stageData_25_266806	
Config_stageData_1_266807	圣地亚哥号
Config_stageData_15_266807	圣地亚哥号
Config_stageData_25_266807	
Config_stageData_1_266808	纽马克特之战Ⅰ
Config_stageData_15_266808	纽马克特之战Ⅰ
Config_stageData_25_266808	
Config_stageData_1_266809	纽马克特之战Ⅱ
Config_stageData_15_266809	纽马克特之战Ⅱ
Config_stageData_25_266809	
Config_stageData_1_266810	纽波特纽斯号
Config_stageData_15_266810	纽波特纽斯号
Config_stageData_25_266810	
Config_stageData_1_266811	纽约之战Ⅰ
Config_stageData_15_266811	纽约之战Ⅰ
Config_stageData_25_266811	
Config_stageData_1_266812	纽约之战Ⅱ
Config_stageData_15_266812	纽约之战Ⅱ
Config_stageData_25_266812	
Config_stageData_1_266813	旗舰：蒙大拿号
Config_stageData_15_266813	旗舰：蒙大拿号
Config_stageData_25_266813	"|司令官，敌方旗舰蒙大拿号正率领舰队向我方袭来，请做好战斗准备。|蒙大拿号！美国海军史上级别最高、火力最强大的的战列舰。该级别是依阿华级战列舰的继承版,该舰继续装备406mm舰炮。这是与美国海军的决战，全军出击！"
Config_stageData_1_276901	纳诺南岛之战Ⅰ
Config_stageData_15_276901	纳诺南岛之战Ⅰ
Config_stageData_25_276901	
Config_stageData_1_276902	纳诺南岛之战Ⅱ
Config_stageData_15_276902	纳诺南岛之战Ⅱ
Config_stageData_25_276902	
Config_stageData_1_276903	纳诺南岛之战Ⅲ
Config_stageData_15_276903	纳诺南岛之战Ⅲ
Config_stageData_25_276903	
Config_stageData_1_276904	纽伦堡号
Config_stageData_15_276904	纽伦堡号
Config_stageData_25_276904	
Config_stageData_1_276905	浮冰湾之战Ⅰ
Config_stageData_15_276905	浮冰湾之战Ⅰ
Config_stageData_25_276905	
Config_stageData_1_276906	浮冰湾之战Ⅱ
Config_stageData_15_276906	浮冰湾之战Ⅱ
Config_stageData_25_276906	
Config_stageData_1_276907	U-107号
Config_stageData_15_276907	U-107号
Config_stageData_25_276907	
Config_stageData_1_276908	西海群岛之战Ⅰ
Config_stageData_15_276908	西海群岛之战Ⅰ
Config_stageData_25_276908	
Config_stageData_1_276909	西海群岛之战Ⅱ
Config_stageData_15_276909	西海群岛之战Ⅱ
Config_stageData_25_276909	
Config_stageData_1_276910	U-306号
Config_stageData_15_276910	U-306号
Config_stageData_25_276910	
Config_stageData_1_276911	黑礁海之战Ⅰ
Config_stageData_15_276911	黑礁海之战Ⅰ
Config_stageData_25_276911	
Config_stageData_1_276912	黑礁海之战Ⅱ
Config_stageData_15_276912	黑礁海之战Ⅱ
Config_stageData_25_276912	
Config_stageData_1_276913	旗舰：U-3044号
Config_stageData_15_276913	旗舰：U-3044号
Config_stageData_25_276913	|司令官，附近海域未发现敌方大型水面舰艇。但情报显示敌王牌潜艇U-3044号在附近出没。|增加侦查力度，做好反潜准备。我这次要把德国人凶残狼群的狼牙打碎！
Config_stageData_1_277001	尤里安娜之战Ⅰ
Config_stageData_15_277001	尤里安娜之战Ⅰ
Config_stageData_25_277001	
Config_stageData_1_277002	尤里安娜之战Ⅱ
Config_stageData_15_277002	尤里安娜之战Ⅱ
Config_stageData_25_277002	
Config_stageData_1_277003	尤里安娜之战Ⅲ
Config_stageData_15_277003	尤里安娜之战Ⅲ
Config_stageData_25_277003	
Config_stageData_1_277004	罗马统帅号
Config_stageData_15_277004	罗马统帅号
Config_stageData_25_277004	
Config_stageData_1_277005	苏瓦克之战Ⅰ
Config_stageData_15_277005	苏瓦克之战Ⅰ
Config_stageData_25_277005	
Config_stageData_1_277006	苏瓦克之战Ⅱ
Config_stageData_15_277006	苏瓦克之战Ⅱ
Config_stageData_25_277006	
Config_stageData_1_277007	卡拉多纳号
Config_stageData_15_277007	卡拉多纳号
Config_stageData_25_277007	
Config_stageData_1_277008	伊加利科之战Ⅰ
Config_stageData_15_277008	伊加利科之战Ⅰ
Config_stageData_25_277008	
Config_stageData_1_277009	伊加利科之战Ⅱ
Config_stageData_15_277009	伊加利科之战Ⅱ
Config_stageData_25_277009	
Config_stageData_1_277010	奥斯塔公爵号
Config_stageData_15_277010	奥斯塔公爵号
Config_stageData_25_277010	
Config_stageData_1_277011	米尤特之战Ⅰ
Config_stageData_15_277011	米尤特之战Ⅰ
Config_stageData_25_277011	
Config_stageData_1_277012	米尤特之战Ⅱ
Config_stageData_15_277012	米尤特之战Ⅱ
Config_stageData_25_277012	
Config_stageData_1_277013	旗舰：利托里奥号
Config_stageData_15_277013	旗舰：利托里奥号
Config_stageData_25_277013	|司令官，前方发现敌方舰队盟军旗舰利托里奥号战列舰！|意大利人竟然还想帮助德国？这种老旧的战舰已经不是我们的对手了，乘胜追击！
